Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45
2940	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2950	4	-	4	-	4	-	4	-	4	-	4	-	4	-	5	-	1	-	5	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2960	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5
2970	2	-	2	-	2	-	4	-	4	-	5	-	1	-	1	-	4	-	1	-	4	-	2	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	2	2	2	2	2	2	6	6	1	5	1	1	1	1	5	5	4	4	2	6	2	2	2	2	6	7	6	6
2980	5	-	5	-	4	-	4	-	4	-	1	-	1	-	1	-	1	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	1	1	1	1	1	1	4	4	4	4	5	5	5	5	5	5	5	5
2990	5	-	4	-	7	-	4	-	4	-	6	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	3	3	3	3	2	2	2	2	3	3	3	3	3	3	4	4	4	4	4	4	4	6	4	4	5	7	4	5	4	5	4	4	7	7
3000	2	-	2	-	4	-	2	-	2	-	6	-	6	-	2	-	2	-	2	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	6	6	6	6	2	2	6	6	2	2	6	6	6	6	6	6
3010	4	-	4	-	4	-	4	-	4	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	5	5	5	5
3020	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3
3030	4	-	4	-	4	-	6	-	2	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	2	-	6	-	4	-	4	-	4	-	4	-	4	4	4	4	6	6	6	6	6	6	4	4	4	4	4	4	4	4	4	4	6	6	6	6	4	4	4	4	4	4	4	4	4	6	4	4	4	4	4	4	4	4	6	6
3040	4	-	4	-	4	-	4	-	4	-	1	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	4	4	4	4	2	2	2	2	2	6	2	2	2	2	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	5	5	7	7
3050	3	-	4	-	6	-	2	-	5	-	1	-	2	-	4	-	4	-	1	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	4	-	2	-	2	-	5	-	4	-	3	-	2	7	5	7	2	2	2	7	2	6	2	2	2	2	2	3	2	2	2	2	2	2	2	2	4	5	4	4	6	6	4	7	6	7	4	6	6	7	4	6	4	4	6	6
3060	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
3070	1	-	1	-	2	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	1	1	2	3	1	1	2	3	2	2	6	6
3080	5	-	2	-	1	-	1	-	1	-	6	-	4	-	4	-	4	-	4	-	2	-	4	-	6	-	1	-	4	-	4	-	4	-	2	-	1	-	5	-	1	-	1	-	3	-	1	3	1	1	1	5	1	1	3	3	4	4	4	4	3	7	5	7	4	5	7	7	4	7	4	4	4	4	4	4	2	6	1	1	1	1	1	7	1	1	2	3	6	6
3090	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
3100	1	-	1	-	3	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1
3110	1	-	1	-	3	-	1	-	1	-	3	-	1	-	1	-	3	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	1	1	1	3	1	1	1	1	1	1	1	1
3120	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5
3130	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
3140	2	-	2	-	2	-	2	-	2	-	7	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	6	-	6	-	6	6	6	6	2	2	2	6	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	7	7	2	2	2	2	2	2	2	2	7	7	7	7
3150	4	-	3	-	4	-	2	-	1	-	6	-	1	-	1	-	1	-	1	-	5	-	2	-	1	-	1	-	4	-	4	-	4	-	2	-	3	-	3	-	4	-	4	-	4	-	4	4	4	4	2	3	2	6	2	2	4	4	4	4	1	1	3	3	2	7	2	2	1	7	1	1	1	1	1	1	6	7	3	3	7	7	7	7	6	7	6	6	7	7
3160	3	-	2	-	1	-	1	-	1	-	4	-	2	-	5	-	4	-	4	-	4	-	1	-	1	-	1	-	7	-	4	-	4	-	2	-	2	-	2	-	2	-	7	-	2	-	2	7	2	2	2	2	2	2	2	2	4	4	7	7	1	1	1	1	7	7	7	7	7	7	4	4	5	5	7	7	1	7	1	1	1	1	3	3	1	3	1	1	7	7
3170	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5
3180	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	6
3190	4	-	4	-	4	-	4	-	4	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	5	5	5	5
3200	5	-	1	-	1	-	3	-	2	-	2	-	7	-	1	-	1	-	1	-	7	-	5	-	2	-	2	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	4	4	4	4	2	2	7	7	2	7	2	2	7	7	1	1	1	1	7	7	1	7	3	3	1	3	1	5	1	1	1	1	7	7
3210	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
3220	3	-	3	-	2	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	2	2	2	2	2	2	2	2	1	1	3	3	3	3	3	3	3	3	3	3
3230	4	-	4	-	7	-	1	-	5	-	1	-	4	-	1	-	5	-	4	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	5	5	5	5	1	5	1	5	5	7	4	4	1	5	1	1	1	1
3240	4	-	4	-	2	-	6	-	6	-	7	-	7	-	4	-	4	-	4	-	6	-	6	-	2	-	4	-	4	-	2	-	2	-	2	-	4	-	4	-	2	-	7	-	7	-	7	7	4	7	4	4	4	4	6	6	2	2	6	6	6	6	6	6	6	6	6	6	4	6	4	4	4	4	7	7	1	7	2	6	2	2	4	4	6	6	7	7	7	7
3250	5	-	4	-	2	-	2	-	1	-	7	-	7	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	7	6	7	2	3	2	2	5	5	6	7	6	6	6	6
3260	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3270	1	-	1	-	2	-	4	-	4	-	4	-	1	-	1	-	1	-	1	-	2	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	1	1	1	1	1	1	5	5	4	4	6	6	1	1	5	7	4	5	4	4
3280	4	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	6	6	7	7
3290	1	-	1	-	1	-	2	-	7	-	4	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	1	-	2	-	2	-	2	-	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	5	7	5	5	5	1	4	5	6	4	6	6
3300	1	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	4	-	1	-	1	-	1	-	4	-	2	-	2	-	1	-	1	-	3	-	1	-	1	-	1	-	1	1	1	1	1	3	1	1	1	1	2	2	6	6	1	1	1	1	4	7	4	5	4	4	1	1	1	1	1	1	1	1	2	2	2	2	2	3	2	2	3	3	7	7
3310	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3320	1	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	2	-	1	-	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	1	1	4	5	4	4	5	5
3330	1	-	3	-	6	-	4	-	4	-	1	-	1	-	1	-	1	-	1	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	3	-	2	-	2	-	6	-	4	-	5	-	4	5	6	6	2	2	2	6	3	3	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	1	1	1	1	1	1	1	4	4	7	6	2	3	7	7	7	7	7	7
3340	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	4	-	1	-	3	-	1	-	2	-	1	-	7	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	7	7	7	7	1	3	1	1	7	7	7	7	3	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3
3350	2	-	2	-	2	-	2	-	4	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	4	-	4	-	4	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	4	4	4	4	1	1	1	1	1	5	1	1	1	1	2	2	2	2	2	2	2	2	2	6	2	2	2	2	2	2	2	2	3	3
3360	2	-	2	-	6	-	2	-	6	-	2	-	2	-	4	-	4	-	4	-	6	-	6	-	4	-	6	-	4	-	4	-	4	-	4	-	2	-	2	-	6	-	6	-	6	-	6	6	6	6	2	2	6	6	6	6	4	4	4	4	6	6	6	6	6	6	6	6	6	6	4	4	4	4	6	6	6	6	6	6	6	6	2	2	6	6	6	6	6	6
3370	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3380	4	-	4	-	4	-	4	-	4	-	4	-	2	-	2	-	4	-	2	-	4	-	6	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	6	6	6	6	6	6	6	6	6	6	6	6	6	4	6	4	4	4	4	4	4	4	4	4	4	6	6
3390	4	-	4	-	4	-	4	-	4	-	1	-	1	-	1	-	1	-	1	-	1	-	4	-	4	-	4	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	1	5	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	5	5	5
3400	4	-	1	-	1	-	1	-	1	-	3	-	3	-	2	-	1	-	1	-	1	-	4	-	2	-	2	-	4	-	4	-	4	-	5	-	5	-	5	-	5	-	5	-	5	-	5	5	5	5	5	5	5	5	5	5	4	4	4	4	2	2	4	6	4	4	5	5	5	5	1	1	3	3	3	3	1	3	1	1	1	1	5	5	1	5	1	1	5	5
3410	3	-	1	-	7	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	4	-	1	-	1	-	1	-	2	-	1	-	3	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	3	3	3	3	1	1	1	1	7	3	7	7	7	7	1	1	1	1	1	1	1	1	1	1	7	7	1	3	1	7	1	1	7	7
3420	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	3	3	7	7
3430	4	-	4	-	4	-	4	-	4	-	5	-	1	-	1	-	1	-	1	-	4	-	4	-	1	-	5	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	5	-	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	1	1	1	1	1	1	5	5	4	4	4	4	4	4	4	4	5	5	5	5
3440	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	5	-	5	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3450	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3
3460	2	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	7	3	1	7	1	1
3470	6	-	2	-	2	-	3	-	2	-	4	-	4	-	4	-	4	-	4	-	2	-	6	-	4	-	4	-	2	-	4	-	2	-	2	-	3	-	1	-	2	-	4	-	6	-	2	6	2	2	2	3	2	2	2	2	2	6	2	2	4	4	6	6	6	6	6	6	6	6	4	4	4	4	4	4	4	4	3	3	2	3	6	6	4	6	4	4	6	6
3480	1	-	1	-	1	-	1	-	1	-	1	-	3	-	2	-	2	-	2	-	3	-	3	-	3	-	2	-	3	-	2	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	3	3	2	2	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	3	3	3	3	1	1	1	1	1	1	1	1	3	3	3	3
3490	4	-	1	-	4	-	4	-	2	-	1	-	2	-	2	-	2	-	2	-	6	-	1	-	1	-	4	-	4	-	4	-	4	-	1	-	4	-	5	-	2	-	4	-	4	-	4	4	6	6	1	5	1	7	1	1	4	4	4	4	1	5	1	1	1	5	1	1	6	7	2	2	2	2	2	2	3	3	6	6	2	6	5	5	2	7	2	3	6	6
3500	1	-	1	-	3	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	4	-	4	-	4	-	4	-	2	-	7	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	7	7	7	7	4	4	4	4	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	3	1	1	1	1
3510	4	-	4	-	7	-	1	-	3	-	6	-	4	-	4	-	6	-	2	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	5	-	4	-	4	-	4	-	4	-	4	4	4	4	5	5	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	4	4	4	4	4	6	2	3	4	7	4	4	4	4	4	4	4	4
3520	4	-	4	-	2	-	2	-	7	-	4	-	4	-	4	-	4	-	4	-	1	-	2	-	4	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	3	1	1	1	1	1	1	4	4	4	4	4	4	4	4	5	7	4	7	4	4	4	4	4	4	5	5
3530	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	4	-	4	-	5	-	5	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7	7
3540	4	-	4	-	1	-	1	-	1	-	5	-	5	-	4	-	1	-	4	-	5	-	1	-	1	-	1	-	4	-	4	-	4	-	5	-	1	-	1	-	4	-	4	-	4	-	4	4	4	4	1	1	5	5	5	5	4	4	4	4	1	1	1	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	1	1	1	4	4	5	5	5	5	5	5
3550	1	-	1	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	4	-	2	-	4	-	4	-	4	-	1	-	1	-	1	-	4	-	4	-	4	-	1	-	1	-	1	-	1	1	1	1	4	4	4	5	4	4	1	1	1	1	4	4	4	4	4	5	4	4	6	6	2	6	2	2	2	2	1	3	1	1	1	1	1	1	1	1	1	1	7	7
3560	1	-	1	-	3	-	2	-	2	-	1	-	7	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	3	-	1	-	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	4	7	2	2	3	3	1	1	2	3	6	6	7	7
3570	4	-	4	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	3	2	2	2	2	4	6	4	4	4	4	4	4	4	4	4	4	4	4
3580	2	-	2	-	2	-	3	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	1	-	5	-	1	-	1	-	1	-	5	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	5	5	5	5	5	5	4	5	5	5	5	5	4	5	4	4	4	4	4	4	4	4	2	3	2	2	6	2	6	6	6	6	6	6
3590	4	-	4	-	1	-	5	-	5	-	5	-	5	-	4	-	4	-	4	-	4	-	1	-	1	-	1	-	1	-	1	-	1	-	3	-	2	-	2	-	3	-	1	-	3	-	3	3	3	3	3	2	3	3	3	3	1	1	1	1	1	1	1	1	1	1	3	3	5	7	5	4	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5	5	5	5
3600	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
3610	1	-	1	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1
3620	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	5	-	1	-	1	-	1	-	1	-	1	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	1	1	1	1	1	1	1	1	1	1	5	5	1	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3
3630	4	-	4	-	4	-	4	-	4	-	1	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	5	5	7	7
3640	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
3650	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
3660	2	-	2	-	2	-	2	-	2	-	2	-	3	-	3	-	3	-	3	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	3
3670	1	-	1	-	2	-	2	-	2	-	4	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	2	2	2	2	1	1	3	3	7	7	7	7
